Region;Tissue;Lectin;File;Threshold;H_Score;Total_Pos_Pct;Weak_Pct;Mod_Pct;Strong_Pct;Mean_OD
PASAPORT;GENEL DOKU;MAL;Image_35069.jpg;0,3;2,33;1,92;1,62;0,18;0,11;0,3876
PASAPORT;GENEL DOKU;MAL;Image_35082.jpg;0,22;67,96;56,69;46,47;9,15;1,06;0,3041
PASAPORT;GENEL DOKU;MAL;Image_35082.jpg;0,28;42,87;31,59;21,38;9,15;1,06;0,3469
PASAPORT;GENEL DOKU;MAL;Image_35082.jpg;0,3;35,0;23,72;13,51;9,15;1,06;0,3658
PASAPORT;GENEL DOKU;MAL;Image_35096.jpg;0,22;7,08;6,32;5,69;0,51;0,12;0,2951
PASAPORT;GENEL DOKU;MAL;Image_35096.jpg;0,28;2,99;2,23;1,59;0,51;0,12;0,3853
PASAPORT;GENEL DOKU;MAL;Image_35096.jpg;0,3;2,3;1,54;0,91;0,51;0,12;0,428
PASAPORT;GENEL DOKU;MAL;Image_35097.jpg;0,22;7,72;6,79;5,99;0,69;0,12;0,2985
PASAPORT;GENEL DOKU;MAL;Image_35097.jpg;0,28;3,72;2,79;1,98;0,69;0,12;0,3733
PASAPORT;GENEL DOKU;MAL;Image_35097.jpg;0,3;2,92;1,99;1,19;0,69;0,12;0,4067
PASAPORT;GENEL DOKU;MAL;Image_35083.jpg;0,22;42,89;39,24;35,83;3,16;0,24;0,2807
PASAPORT;GENEL DOKU;MAL;Image_35083.jpg;0,28;18,25;14,6;11,2;3,16;0,24;0,3374
PASAPORT;GENEL DOKU;MAL;Image_35083.jpg;0,3;13,51;9,86;6,45;3,16;0,24;0,3604
PASAPORT;GENEL DOKU;WGA;Image_35139.jpg;0,22;79,13;56,3;36,32;17,11;2,86;0,3361
PASAPORT;GENEL DOKU;WGA;Image_35139.jpg;0,28;61,85;39,01;19,04;17,11;2,86;0,3739
PASAPORT;GENEL DOKU;WGA;Image_35139.jpg;0,3;55,83;32,99;13,01;17,11;2,86;0,3892
PASAPORT;GENEL DOKU;WGA;Image_35138.jpg;0,22;48,48;40,85;34,68;4,71;1,46;0,2915
PASAPORT;GENEL DOKU;WGA;Image_35138.jpg;0,28;22,62;14,98;8,81;4,71;1,46;0,3711
PASAPORT;GENEL DOKU;WGA;Image_35138.jpg;0,3;18,74;11,11;4,94;4,71;1,46;0,3996
PASAPORT;GENEL DOKU;WGA;Image_35128.jpg;0,22;62,5;53,03;44,29;8,02;0,72;0,299
PASAPORT;GENEL DOKU;WGA;Image_35128.jpg;0,28;36,54;27,08;18,33;8,02;0,72;0,3464
PASAPORT;GENEL DOKU;WGA;Image_35128.jpg;0,3;29,59;20,13;11,38;8,02;0,72;0,3659
PASAPORT;GENEL DOKU;WGA;Image_35129.jpg;0,22;77,06;63,07;50,56;11,02;1,49;0,3066
PASAPORT;GENEL DOKU;WGA;Image_35129.jpg;0,28;49,04;35,05;22,54;11,02;1,49;0,3513
PASAPORT;GENEL DOKU;WGA;Image_35129.jpg;0,3;40,46;26,47;13,96;11,02;1,49;0,3713
PASAPORT;GENEL DOKU;WGA;Image_35130.jpg;0,22;63,12;53,87;44,93;8,62;0,31;0,2992
PASAPORT;GENEL DOKU;WGA;Image_35130.jpg;0,28;38,52;29,27;20,33;8,62;0,31;0,3405
PASAPORT;GENEL DOKU;WGA;Image_35130.jpg;0,3;31,15;21,9;12,96;8,62;0,31;0,3576
PASAPORT;GENEL DOKU;WGA;Image_35124.jpg;0,22;46,73;36,8;28,25;7,19;1,37;0,3129
PASAPORT;GENEL DOKU;WGA;Image_35124.jpg;0,28;29,35;19,42;10,87;7,19;1,37;0,3711
PASAPORT;GENEL DOKU;WGA;Image_35124.jpg;0,3;25,37;15,45;6,89;7,19;1,37;0,392
PASAPORT;GENEL DOKU;WGA;Image_35125.jpg;0,22;50,85;43,24;36,32;6,22;0,7;0,2996
PASAPORT;GENEL DOKU;WGA;Image_35125.jpg;0,28;29,75;22,13;15,21;6,22;0,7;0,3467
PASAPORT;GENEL DOKU;WGA;Image_35125.jpg;0,3;23,83;16,21;9,3;6,22;0,7;0,3675
PASAPORT;GENEL DOKU;WGA;Image_35131.jpg;0,22;44,79;33,43;23,26;9,0;1,18;0,3241
PASAPORT;GENEL DOKU;WGA;Image_35131.jpg;0,28;31,99;20,64;10,46;9,0;1,18;0,3707
PASAPORT;GENEL DOKU;WGA;Image_35131.jpg;0,3;28,46;17,11;6,93;9,0;1,18;0,3873
PASAPORT;GENEL DOKU;WGA;Image_35127.jpg;0,22;30,98;27,84;24,96;2,61;0,26;0,282
PASAPORT;GENEL DOKU;WGA;Image_35127.jpg;0,28;12,81;9,67;6,8;2,61;0,26;0,3508
PASAPORT;GENEL DOKU;WGA;Image_35127.jpg;0,3;9,9;6,76;3,89;2,61;0,26;0,3772
PASAPORT;GENEL DOKU;WGA;Image_35133.jpg;0,22;68,72;50,14;35,22;11,28;3,65;0,3296
PASAPORT;GENEL DOKU;WGA;Image_35133.jpg;0,28;49,18;30,61;15,68;11,28;3,65;0,381
PASAPORT;GENEL DOKU;WGA;Image_35133.jpg;0,3;43,62;25,05;10,12;11,28;3,65;0,4012
PASAPORT;GENEL DOKU;WGA;Image_35132.jpg;0,22;70,58;50,74;35,26;11,11;4,37;0,3322
PASAPORT;GENEL DOKU;WGA;Image_35132.jpg;0,28;50,37;30,53;15,05;11,11;4,37;0,3872
PASAPORT;GENEL DOKU;WGA;Image_35132.jpg;0,3;44,78;24,94;9,46;11,11;4,37;0,4091
PASAPORT;GENEL DOKU;WGA;Image_35126.jpg;0,22;40,58;35,75;31,39;3,89;0,47;0,2872
PASAPORT;GENEL DOKU;WGA;Image_35126.jpg;0,28;18,95;14,12;9,77;3,89;0,47;0,3494
PASAPORT;GENEL DOKU;WGA;Image_35126.jpg;0,3;14,86;10,03;5,68;3,89;0,47;0,3738
PASAPORT;GENEL DOKU;WGA;Image_35122.jpg;0,22;56,64;46,99;38,24;7,84;0,91;0,3059
PASAPORT;GENEL DOKU;WGA;Image_35122.jpg;0,28;36,27;26,62;17,87;7,84;0,91;0,3479
PASAPORT;GENEL DOKU;WGA;Image_35122.jpg;0,3;29,57;19,92;11,17;7,84;0,91;0,3675
PASAPORT;GENEL DOKU;WGA;Image_35136.jpg;0,22;36,67;28,95;22,43;5,3;1,21;0,3118
PASAPORT;GENEL DOKU;WGA;Image_35136.jpg;0,28;23,03;15,31;8,79;5,3;1,21;0,3693
PASAPORT;GENEL DOKU;WGA;Image_35136.jpg;0,3;19,81;12,08;5,57;5,3;1,21;0,3906
PASAPORT;GENEL DOKU;WGA;Image_35137.jpg;0,22;48,08;36,02;26,04;7,92;2,07;0,3223
PASAPORT;GENEL DOKU;WGA;Image_35137.jpg;0,28;32,51;20,46;10,47;7,92;2,07;0,3792
PASAPORT;GENEL DOKU;WGA;Image_35137.jpg;0,3;28,88;16,83;6,84;7,92;2,07;0,3986
PASAPORT;GENEL DOKU;WGA;Image_35123.jpg;0,22;40,88;39,24;37,72;1,41;0,11;0,2676
PASAPORT;GENEL DOKU;WGA;Image_35123.jpg;0,28;12,19;10,55;9,03;1,41;0,11;0,327
PASAPORT;GENEL DOKU;WGA;Image_35123.jpg;0,3;7,77;6,14;4,62;1,41;0,11;0,3541
PASAPORT;GENEL DOKU;WGA;Image_35135.jpg;0,22;54,11;41,94;31,51;8,67;1,75;0,3154
PASAPORT;GENEL DOKU;WGA;Image_35135.jpg;0,28;35,6;23,42;13,0;8,67;1,75;0,3682
PASAPORT;GENEL DOKU;WGA;Image_35135.jpg;0,3;30,95;18,77;8,35;8,67;1,75;0,3876
PASAPORT;GENEL DOKU;WGA;Image_35121.jpg;0,22;58,58;52,6;47,05;5,1;0,44;0,2871
PASAPORT;GENEL DOKU;WGA;Image_35121.jpg;0,28;28,95;22,97;17,43;5,1;0,44;0,3355
PASAPORT;GENEL DOKU;WGA;Image_35121.jpg;0,3;21,54;15,56;10,01;5,1;0,44;0,3575
PASAPORT;GENEL DOKU;WGA;Image_35134.jpg;0,22;77,47;58,8;43,6;11,72;3,48;0,3212
PASAPORT;GENEL DOKU;WGA;Image_35134.jpg;0,28;52,74;34,07;18,87;11,72;3,48;0,3731
PASAPORT;GENEL DOKU;WGA;Image_35134.jpg;0,3;45,8;27,13;11,93;11,72;3,48;0,3945
PASAPORT;GENEL DOKU;WGA;Image_35141.jpg;0,22;77,75;55,29;37,34;13,43;4,51;0,3354
PASAPORT;GENEL DOKU;WGA;Image_35141.jpg;0,28;57,42;34,96;17,02;13,43;4,51;0,3851
PASAPORT;GENEL DOKU;WGA;Image_35141.jpg;0,3;51,46;29,0;11,06;13,43;4,51;0,4047
PASAPORT;GENEL DOKU;WGA;Image_35140.jpg;0,22;63,9;41,56;22,24;16,3;3,02;0,3559
PASAPORT;GENEL DOKU;WGA;Image_35140.jpg;0,28;53,69;31,34;12,02;16,3;3,02;0,3903
PASAPORT;GENEL DOKU;WGA;Image_35140.jpg;0,3;50,22;27,88;8,55;16,3;3,02;0,4028
PASAPORT;GENEL DOKU;WGA;Image_35142.jpg;0,22;88,36;60,86;39,17;15,88;5,81;0,3439
PASAPORT;GENEL DOKU;WGA;Image_35142.jpg;0,28;68,61;41,11;19,43;15,88;5,81;0,3886
PASAPORT;GENEL DOKU;WGA;Image_35142.jpg;0,3;62,04;34,54;12,85;15,88;5,81;0,4074
PASAPORT;GENEL DOKU;WGA;Image_35143.jpg;0,22;92,68;65,19;42,48;17,94;4,77;0,3417
PASAPORT;GENEL DOKU;WGA;Image_35143.jpg;0,28;74,83;47,34;24,63;17,94;4,77;0,3755
PASAPORT;GENEL DOKU;WGA;Image_35143.jpg;0,3;67,48;40,0;17,28;17,94;4,77;0,3912
PASAPORT;GONAD;SNA;Image_35172.jpg;0,22;91,86;66,18;43,34;20,0;2,84;0,3332
PASAPORT;GONAD;SNA;Image_35172.jpg;0,28;71,77;46,1;23,26;20,0;2,84;0,3692
PASAPORT;GONAD;SNA;Image_35172.jpg;0,3;64,7;39,02;16,18;20,0;2,84;0,3835
PASAPORT;GONAD;SNA;Image_35166.jpg;0,22;56,74;48,66;41,39;6,45;0,81;0,297
PASAPORT;GONAD;SNA;Image_35166.jpg;0,28;32,41;24,33;17,06;6,45;0,81;0,3447
PASAPORT;GONAD;SNA;Image_35166.jpg;0,3;25,74;17,66;10,4;6,45;0,81;0,3655
PASAPORT;GONAD;SNA;Image_35167.jpg;0,22;74,67;60,9;47,85;12,33;0,72;0,3071
PASAPORT;GONAD;SNA;Image_35167.jpg;0,28;48,83;35,06;22,01;12,33;0,72;0,349
PASAPORT;GONAD;SNA;Image_35167.jpg;0,3;40,99;27,21;14,16;12,33;0,72;0,3661
PASAPORT;GONAD;SNA;Image_35173.jpg;0,22;57,66;44,51;33,04;9,82;1,66;0,3178
PASAPORT;GONAD;SNA;Image_35173.jpg;0,28;39,45;26,31;14,83;9,82;1,66;0,3651
PASAPORT;GONAD;SNA;Image_35173.jpg;0,3;34,17;21,03;9,55;9,82;1,66;0,384
PASAPORT;GONAD;SNA;Image_35165.jpg;0,22;60,2;53,15;46,74;5,76;0,65;0,2879
PASAPORT;GONAD;SNA;Image_35165.jpg;0,28;29,46;22,4;15,99;5,76;0,65;0,3429
PASAPORT;GONAD;SNA;Image_35165.jpg;0,3;22,83;15,77;9,36;5,76;0,65;0,3654
PASAPORT;GONAD;SNA;Image_35171.jpg;0,22;61,09;46,97;35,0;9,82;2,15;0,3191
PASAPORT;GONAD;SNA;Image_35171.jpg;0,28;41,95;27,83;15,86;9,82;2,15;0,3669
PASAPORT;GONAD;SNA;Image_35171.jpg;0,3;36,39;22,27;10,31;9,82;2,15;0,3862
PASAPORT;GONAD;SNA;Image_35170.jpg;0,22;62,93;51,86;41,83;9,0;1,03;0,3036
PASAPORT;GONAD;SNA;Image_35170.jpg;0,28;38,37;27,3;17,27;9,0;1,03;0,3525
PASAPORT;GONAD;SNA;Image_35170.jpg;0,3;31,87;20,8;10,76;9,0;1,03;0,3722
PASAPORT;GONAD;SNA;Image_35164.jpg;0,22;75,53;61,5;48,57;11,83;1,1;0,3094
PASAPORT;GONAD;SNA;Image_35164.jpg;0,28;50,57;36,54;23,61;11,83;1,1;0,3493
PASAPORT;GONAD;SNA;Image_35164.jpg;0,3;42,31;28,28;15,35;11,83;1,1;0,3667
PASAPORT;GONAD;SNA;Image_35160.jpg;0,22;61,96;57,1;52,39;4,55;0,16;0,2811
PASAPORT;GONAD;SNA;Image_35160.jpg;0,28;28,0;23,14;18,43;4,55;0,16;0,3289
PASAPORT;GONAD;SNA;Image_35160.jpg;0,3;20,38;15,52;10,81;4,55;0,16;0,3483
PASAPORT;GONAD;SNA;Image_35174.jpg;0,22;92,09;66,43;43,84;19,52;3,07;0,3335
PASAPORT;GONAD;SNA;Image_35174.jpg;0,28;71,7;46,04;23,45;19,52;3,07;0,3701
PASAPORT;GONAD;SNA;Image_35174.jpg;0,3;64,5;38,84;16,25;19,52;3,07;0,385
PASAPORT;GONAD;SNA;Image_35175.jpg;0,22;59,03;46,12;35,29;8,73;2,09;0,3134
PASAPORT;GONAD;SNA;Image_35175.jpg;0,28;37,88;24,97;14,14;8,73;2,09;0,3685
PASAPORT;GONAD;SNA;Image_35175.jpg;0,3;32,64;19,72;8,9;8,73;2,09;0,3895
PASAPORT;GONAD;SNA;Image_35161.jpg;0,22;59,3;56,45;53,75;2,55;0,15;0,2732
PASAPORT;GONAD;SNA;Image_35161.jpg;0,28;21,73;18,88;16,17;2,55;0,15;0,3233
PASAPORT;GONAD;SNA;Image_35161.jpg;0,3;14,18;11,33;8,62;2,55;0,15;0,346
PASAPORT;GONAD;SNA;Image_35163.jpg;0,22;47,6;43,07;38,94;3,74;0,39;0,2842
PASAPORT;GONAD;SNA;Image_35163.jpg;0,28;21,72;17,19;13,06;3,74;0,39;0,3384
PASAPORT;GONAD;SNA;Image_35163.jpg;0,3;16,06;11,53;7,4;3,74;0,39;0,3625
PASAPORT;GONAD;SNA;Image_35160copy.jpg;0,22;117,07;70,45;35,01;24,26;11,18;0,3988
PASAPORT;GONAD;SNA;Image_35160copy.jpg;0,28;100,87;54,25;18,81;24,26;11,18;0,443
PASAPORT;GONAD;SNA;Image_35160copy.jpg;0,3;95,27;48,66;13,22;24,26;11,18;0,4606
PASAPORT;GONAD;SNA;Image_35169.jpg;0,22;67,29;55,61;45,08;9,38;1,15;0,3029
PASAPORT;GONAD;SNA;Image_35169.jpg;0,28;40,69;29,01;18,48;9,38;1,15;0,3522
PASAPORT;GONAD;SNA;Image_35169.jpg;0,3;33,77;22,09;11,56;9,38;1,15;0,3718
PASAPORT;GONAD;SNA;Image_35168.jpg;0,22;63,0;54,27;46,09;7,62;0,56;0,2969
PASAPORT;GONAD;SNA;Image_35168.jpg;0,28;36,7;27,96;19,79;7,62;0,56;0,3411
PASAPORT;GONAD;SNA;Image_35168.jpg;0,3;29,16;20,43;12,26;7,62;0,56;0,3601
PASAPORT;GONAD;WGA;Image_35176copy.jpg;0,22;141,16;71,92;25,22;24,15;22,55;0,5131
PASAPORT;GONAD;WGA;Image_35176copy.jpg;0,28;130,23;60,99;14,3;24,15;22,55;0,5601
PASAPORT;GONAD;WGA;Image_35176copy.jpg;0,3;126,2;56,96;10,26;24,15;22,55;0,5792
PASAPORT;GONAD;WGA;Image_35177.jpg;0,22;73,96;61,65;49,91;11,18;0,57;0,3035
PASAPORT;GONAD;WGA;Image_35177.jpg;0,28;47,41;35,09;23,35;11,18;0,57;0,3436
PASAPORT;GONAD;WGA;Image_35177.jpg;0,3;39,04;26,73;14,98;11,18;0,57;0,3604
PASAPORT;GONAD;WGA;Image_35188.jpg;0,22;106,63;68,26;36,61;24,92;6,72;0,3597
PASAPORT;GONAD;WGA;Image_35188.jpg;0,28;90,01;51,64;19,99;24,92;6,72;0,3948
PASAPORT;GONAD;WGA;Image_35188.jpg;0,3;84,08;45,71;14,06;24,92;6,72;0,4084
PASAPORT;GONAD;WGA;Image_35189.jpg;0,22;128,47;80,14;40,27;31,42;8,45;0,3673
PASAPORT;GONAD;WGA;Image_35189.jpg;0,28;112,49;64,17;24,29;31,42;8,45;0,396
PASAPORT;GONAD;WGA;Image_35189.jpg;0,3;105,81;57,48;17,61;31,42;8,45;0,4083
PASAPORT;GONAD;WGA;Image_35176.jpg;0,22;93,71;73,01;53,17;18,99;0,86;0,3187
PASAPORT;GONAD;WGA;Image_35176.jpg;0,28;70,1;49,4;29,56;18,99;0,86;0,3505
PASAPORT;GONAD;WGA;Image_35176.jpg;0,3;60,69;39,99;20,15;18,99;0,86;0,3648
PASAPORT;GONAD;WGA;Image_35190.jpg;0,22;148,53;81,18;31,09;32,82;17,27;0,4103
PASAPORT;GONAD;WGA;Image_35190.jpg;0,28;135,88;68,53;18,44;32,82;17,27;0,4396
PASAPORT;GONAD;WGA;Image_35190.jpg;0,3;130,85;63,49;13,41;32,82;17,27;0,4515
PASAPORT;GONAD;WGA;Image_35184.jpg;0,22;79,49;51,96;28,56;19,27;4,13;0,3544
PASAPORT;GONAD;WGA;Image_35184.jpg;0,28;66,04;38,51;15,11;19,27;4,13;0,3908
PASAPORT;GONAD;WGA;Image_35184.jpg;0,3;61,53;34,0;10,6;19,27;4,13;0,4042
PASAPORT;GONAD;WGA;Image_35185.jpg;0,22;118,89;73,35;34,91;31,32;7,11;0,3693
PASAPORT;GONAD;WGA;Image_35185.jpg;0,28;104,51;58,96;20,53;31,32;7,11;0,398
PASAPORT;GONAD;WGA;Image_35185.jpg;0,3;98,89;53,34;14,91;31,32;7,11;0,4094
PASAPORT;GONAD;WGA;Image_35191.jpg;0,22;157,03;77,68;23,66;28,68;25,34;0,4449
PASAPORT;GONAD;WGA;Image_35191.jpg;0,28;146,88;67,53;13,51;28,68;25,34;0,474
PASAPORT;GONAD;WGA;Image_35191.jpg;0,3;143,12;63,77;9,75;28,68;25,34;0,4849
PASAPORT;GONAD;WGA;Image_35178.jpg;0,22;64,27;52,23;42,21;8,0;2,02;0,3125
PASAPORT;GONAD;WGA;Image_35178.jpg;0,28;42,71;30,67;20,65;8,0;2,02;0,3549
PASAPORT;GONAD;WGA;Image_35178.jpg;0,3;34,97;22,94;12,92;8,0;2,02;0,3769
PASAPORT;GONAD;WGA;Image_35187.jpg;0,22;118,91;74,37;37,24;29,72;7,41;0,3658
PASAPORT;GONAD;WGA;Image_35187.jpg;0,28;103,57;59,03;21,9;29,72;7,41;0,3955
PASAPORT;GONAD;WGA;Image_35187.jpg;0,3;97,4;52,86;15,73;29,72;7,41;0,4078
PASAPORT;GONAD;WGA;Image_35193.jpg;0,22;142,58;72,67;23,54;28,34;20,79;0,4298
PASAPORT;GONAD;WGA;Image_35193.jpg;0,28;132,69;62,78;13,65;28,34;20,79;0,4579
PASAPORT;GONAD;WGA;Image_35193.jpg;0,3;128,93;59,02;9,89;28,34;20,79;0,4686
PASAPORT;GONAD;WGA;Image_35192.jpg;0,22;137,93;72,22;25,86;27,0;19,36;0,4242
PASAPORT;GONAD;WGA;Image_35192.jpg;0,28;126,77;61,06;14,7;27,0;19,36;0,4559
PASAPORT;GONAD;WGA;Image_35192.jpg;0,3;122,66;56,95;10,59;27,0;19,36;0,4678
PASAPORT;GONAD;WGA;Image_35186.jpg;0,22;122,21;72,04;31,12;31,68;9,24;0,3808
PASAPORT;GONAD;WGA;Image_35186.jpg;0,28;109,24;59,07;18,14;31,68;9,24;0,4093
PASAPORT;GONAD;WGA;Image_35186.jpg;0,3;104,26;54,1;13,17;31,68;9,24;0,4202
PASAPORT;GONAD;WGA;Image_35179.jpg;0,22;121,27;75,14;37,22;29,71;8,21;0,3696
PASAPORT;GONAD;WGA;Image_35179.jpg;0,28;106,35;60,22;22,3;29,71;8,21;0,3987
PASAPORT;GONAD;WGA;Image_35179.jpg;0,3;100,1;53,97;16,05;29,71;8,21;0,4113
PASAPORT;GONAD;WGA;Image_35182.jpg;0,22;128,31;76,43;33,34;34,31;8,78;0,3792
PASAPORT;GONAD;WGA;Image_35182.jpg;0,28;115,76;63,88;20,79;34,31;8,78;0,4042
PASAPORT;GONAD;WGA;Image_35182.jpg;0,3;110,4;58,52;15,43;34,31;8,78;0,4146
PASAPORT;GONAD;WGA;Image_35196.jpg;0,22;130,31;72,21;30,03;26,27;15,91;0,4052
PASAPORT;GONAD;WGA;Image_35196.jpg;0,28;117,29;59,19;17,0;26,27;15,91;0,4392
PASAPORT;GONAD;WGA;Image_35196.jpg;0,3;112,4;54,31;12,12;26,27;15,91;0,4525
PASAPORT;GONAD;WGA;Image_35183.jpg;0,22;73,06;52,16;34,3;14,8;3,05;0,3352
PASAPORT;GONAD;WGA;Image_35183.jpg;0,28;55,66;34,76;16,9;14,8;3,05;0,3779
PASAPORT;GONAD;WGA;Image_35183.jpg;0,3;50,18;29,28;11,43;14,8;3,05;0,3944
PASAPORT;GONAD;WGA;Image_35195.jpg;0,22;113,98;66,57;31,25;23,23;12,09;0,3874
PASAPORT;GONAD;WGA;Image_35195.jpg;0,28;99,38;51,98;16,66;23,23;12,09;0,4259
PASAPORT;GONAD;WGA;Image_35195.jpg;0,3;94,42;47,01;11,7;23,23;12,09;0,4403
PASAPORT;GONAD;WGA;Image_35181.jpg;0,22;101,17;65,87;35,98;24,47;5,42;0,3572
PASAPORT;GONAD;WGA;Image_35181.jpg;0,28;85,87;50,57;20,68;24,47;5,42;0,3892
PASAPORT;GONAD;WGA;Image_35181.jpg;0,3;79,97;44,66;14,78;24,47;5,42;0,4023
PASAPORT;GONAD;WGA;Image_35180.jpg;0,22;93,4;64,9;40,92;19,48;4,51;0,3412
PASAPORT;GONAD;WGA;Image_35180.jpg;0,28;73,01;44,51;20,53;19,48;4,51;0,3828
PASAPORT;GONAD;WGA;Image_35180.jpg;0,3;66,37;37,88;13,89;19,48;4,51;0,399
PASAPORT;GONAD;WGA;Image_35194.jpg;0,22;122,76;65,96;24,8;25,53;15,64;0,413
PASAPORT;GONAD;WGA;Image_35194.jpg;0,28;111,62;54,82;13,65;25,53;15,64;0,446
PASAPORT;GONAD;WGA;Image_35194.jpg;0,3;107,75;50,95;9,79;25,53;15,64;0,4579
PASAPORT;GONAD;MAL;Image_35159.jpg;0,22;82,88;74,24;65,89;8,06;0,29;0,2934
PASAPORT;GONAD;MAL;Image_35159.jpg;0,28;48,6;39,96;31,61;8,06;0,29;0,329
PASAPORT;GONAD;MAL;Image_35159.jpg;0,3;36,56;27,92;19,57;8,06;0,29;0,3458
PASAPORT;GONAD;MAL;Image_35158.jpg;0,22;71,91;64,69;57,73;6,69;0,26;0,2921
PASAPORT;GONAD;MAL;Image_35158.jpg;0,28;41,46;34,24;27,28;6,69;0,26;0,3288
PASAPORT;GONAD;MAL;Image_35158.jpg;0,3;31,26;24,04;17,09;6,69;0,26;0,3454
PASAPORT;GONAD;MAL;Image_35148.jpg;0,22;41,59;39,56;37,86;1,37;0,33;0,2674
PASAPORT;GONAD;MAL;Image_35148.jpg;0,28;11,1;9,07;7,37;1,37;0,33;0,3398
PASAPORT;GONAD;MAL;Image_35148.jpg;0,3;7,17;5,13;3,43;1,37;0,33;0,3788
PASAPORT;GONAD;MAL;Image_35149.jpg;0,22;60,21;55,87;51,71;3,97;0,18;0,2822
PASAPORT;GONAD;MAL;Image_35149.jpg;0,28;27,74;23,39;19,24;3,97;0,18;0,327
PASAPORT;GONAD;MAL;Image_35149.jpg;0,3;19,34;15,0;10,84;3,97;0,18;0,3481
PASAPORT;GONAD;MAL;Image_35153.jpg;0,22;73,69;63,25;53,44;9,17;0,63;0,3009
PASAPORT;GONAD;MAL;Image_35153.jpg;0,28;46,77;36,33;26,53;9,17;0,63;0,3376
PASAPORT;GONAD;MAL;Image_35153.jpg;0,3;37,35;26,91;17,1;9,17;0,63;0,3543
PASAPORT;GONAD;MAL;Image_35147.jpg;0,22;76,38;68,0;60,07;7,49;0,45;0,2921
PASAPORT;GONAD;MAL;Image_35147.jpg;0,28;42,65;34,27;26,34;7,49;0,45;0,3326
PASAPORT;GONAD;MAL;Image_35147.jpg;0,3;32,09;23,71;15,78;7,49;0,45;0,3517
PASAPORT;GONAD;MAL;Image_35146.jpg;0,22;72,06;65,04;58,31;6,44;0,29;0,2912
PASAPORT;GONAD;MAL;Image_35146.jpg;0,28;40,69;33,67;26,94;6,44;0,29;0,3288
PASAPORT;GONAD;MAL;Image_35146.jpg;0,3;30,53;23,51;16,78;6,44;0,29;0,3457
PASAPORT;GONAD;MAL;Image_35152.jpg;0,22;63,38;59,41;55,67;3,51;0,23;0,2815
PASAPORT;GONAD;MAL;Image_35152.jpg;0,28;29,22;25,26;21,52;3,51;0,23;0,3241
PASAPORT;GONAD;MAL;Image_35152.jpg;0,3;19,93;15,96;12,23;3,51;0,23;0,3443
PASAPORT;GONAD;MAL;Image_35144copy.jpg;0,22;75,64;55,62;39,7;11,83;4,1;0,3512
PASAPORT;GONAD;MAL;Image_35144copy.jpg;0,28;53,06;33,04;17,12;11,83;4,1;0,421
PASAPORT;GONAD;MAL;Image_35144copy.jpg;0,3;46,99;26,97;11,05;11,83;4,1;0,4505
PASAPORT;GONAD;MAL;Image_35144.jpg;0,22;68,94;63,98;59,15;4,69;0,13;0,2803
PASAPORT;GONAD;MAL;Image_35144.jpg;0,28;30,83;25,86;21,03;4,69;0,13;0,3266
PASAPORT;GONAD;MAL;Image_35144.jpg;0,3;22,05;17,08;12,25;4,69;0,13;0,3457
PASAPORT;GONAD;MAL;Image_35150.jpg;0,22;60,36;53,24;46,75;5,86;0,63;0,2923
PASAPORT;GONAD;MAL;Image_35150.jpg;0,28;32,74;25,62;19,13;5,86;0,63;0,3384
PASAPORT;GONAD;MAL;Image_35150.jpg;0,3;25,15;18,02;11,53;5,86;0,63;0,3589
PASAPORT;GONAD;MAL;Image_35151.jpg;0,22;82,87;68,24;54,05;13,74;0,44;0,3082
PASAPORT;GONAD;MAL;Image_35151.jpg;0,28;57,64;43,01;28,83;13,74;0,44;0,3416
PASAPORT;GONAD;MAL;Image_35151.jpg;0,3;48,23;33,6;19,41;13,74;0,44;0,3561
PASAPORT;GONAD;MAL;Image_35145.jpg;0,22;59,55;55,91;52,61;2,97;0,33;0,2791
PASAPORT;GONAD;MAL;Image_35145.jpg;0,28;24,83;21,19;17,89;2,97;0,33;0,3253
PASAPORT;GONAD;MAL;Image_35145.jpg;0,3;16,14;12,5;9,2;2,97;0,33;0,3502
PASAPORT;GONAD;MAL;Image_35155.jpg;0,22;77,84;59,75;43,35;14,71;1,69;0,32
PASAPORT;GONAD;MAL;Image_35155.jpg;0,28;56,27;38,18;21,78;14,71;1,69;0,3594
PASAPORT;GONAD;MAL;Image_35155.jpg;0,3;49,21;31,12;14,71;14,71;1,69;0,3751
PASAPORT;GONAD;MAL;Image_35154.jpg;0,22;63,64;49,81;37,56;10,67;1,58;0,3167
PASAPORT;GONAD;MAL;Image_35154.jpg;0,28;44,5;30,67;18,42;10,67;1,58;0,3579
PASAPORT;GONAD;MAL;Image_35154.jpg;0,3;38,22;24,39;12,14;10,67;1,58;0,3755
PASAPORT;GONAD;MAL;Image_35156.jpg;0,22;69,68;55,47;42,67;11,41;1,4;0,3119
PASAPORT;GONAD;MAL;Image_35156.jpg;0,28;46,94;32,73;19,92;11,41;1,4;0,3552
PASAPORT;GONAD;MAL;Image_35156.jpg;0,3;40,13;25,92;13,12;11,41;1,4;0,3724
PASAPORT;GONAD;MAL;Image_35157.jpg;0,22;72,23;60,99;50,42;9,91;0,66;0,3034
PASAPORT;GONAD;MAL;Image_35157.jpg;0,28;47,04;35,8;25,22;9,91;0,66;0,3403
PASAPORT;GONAD;MAL;Image_35157.jpg;0,3;38,42;27,18;16,6;9,91;0,66;0,3563
